Ticker,Date,Orig date,Market cap,Volume,Quarter,Supersector,Sector
UG FP,2018-03-01,2018-03-01,21491.7874,69.98179511598492,2017:A,Automobiles & Parts,Automobiles & Parts
UHR SW,2018-03-14,2018-03-14,22530.4068,84.5365197831806,2017:A,Personal & Household Goods,Personal Goods
UHRN SW,2018-03-14,2018-03-14,22530.4068,10.341557778684688,2017:A,Personal & Household Goods,Personal Goods
ULE LN,2018-03-05,2018-03-05,1427.9266,6.3057381224383136,2017:A,Industrial Goods & Services,Aerospace & Defense
ULVR LN,2018-02-01,2018-02-01,171227.657,125.20056606532108,2017:A,Personal & Household Goods,Personal Goods
UMI BB,2018-02-08,2018-02-07,11490.0206,38.70518269309074,2017:A,Chemicals,Chemicals
UN01 GR,2018-08-07,2018-08-07,11187.6684,13.303764686649584,2018:Q2,Utilities,"Gas, Water & Multiutilities"
UNI IM,2018-08-10,2018-08-10,2740.512,11.289950472105128,2018:S1,Insurance,Nonlife Insurance
UPM FH,2018-07-24,2018-07-24,18755.1821,42.99026418434436,2018:Q2,Basic Resources,Forestry & Paper
US IM,2018-08-10,2018-08-10,5985.0532,15.826868527837897,2018:S1,Insurance,Nonlife Insurance
UTDI GR,2018-08-13,2018-08-13,10758.5566,21.539039338866797,2018:Q2,Technology,Software & Computer Services
UU/ LN,2018-05-24,2018-05-24,7249.8072,24.847869729014757,2018:A,Utilities,"Gas, Water & Multiutilities"
VACN SW,2018-03-12,2018-03-12,5097.0874,21.709752065656684,2017:A,Industrial Goods & Services,Industrial Engineering
VALMT FH,2018-07-25,2018-07-25,3118.9792,8.295809931472267,2018:Q2,Industrial Goods & Services,Industrial Engineering
VALN SW,2018-02-28,2018-02-28,1453.5211,3.58195952736431,2017:A,Retail,Food & Drug Retailers
VCT LN,2018-05-14,2018-05-14,3088.9477,6.30131682957991,2018:S1,Chemicals,Chemicals
VER AV,2018-07-26,2018-07-26,13565.8041,4.7783616330026675,2018:Q2,Utilities,Electricity
VIE FP,2018-08-01,2018-08-01,12420.3274,45.07368948599775,2018:S1,Utilities,"Gas, Water & Multiutilities"
VIFN SW,2018-03-15,2018-03-15,9597.5224,28.721009154336965,2017:A,Health Care,Pharmaceuticals & Biotechnology
VIS SM,2018-07-27,2018-07-26,3174.2663,6.824640269078525,2018:S1,Food & Beverage,Food Producers
VIV FP,2018-07-30,2018-07-30,32743.3436,83.70035682054035,2018:S1,Media,Media
VK FP,2018-07-26,2018-07-25,2939.7219,21.157337221506875,2018:S1,Industrial Goods & Services,Industrial Engineering
VNA GR,2018-08-31,2018-08-31,26617.5206,47.23034724991256,2018:Q2,Real Estate,Real Estate Investment & Services
VOD LN,2018-05-15,2018-05-15,71537.4484,139.07927886366943,2018:A,Telecommunications,Mobile Telecommunications
VOE AV,2018-08-08,2018-08-08,8534.8639,16.908821958547243,2019:Q1,Basic Resources,Industrial Metals & Mining
VOLVB SS,2018-07-19,2018-07-19,35919.1274,81.70925931913801,2018:Q2,Industrial Goods & Services,Industrial Engineering
VONN SW,2018-02-13,2018-02-13,3891.9603,3.7659743541979185,2017:A,Banks,Banks
VOW GR,2018-08-01,2018-08-01,84522.9156,19.530032528150375,2018:Q2,Automobiles & Parts,Automobiles & Parts
VPK NA,2018-08-17,2018-08-17,5609.2926,13.353941042997238,2018:S1,Industrial Goods & Services,Industrial Transportation
VWS DC,2018-08-15,2018-08-15,12744.1136,37.13856657367673,2018:Q2,Oil & Gas,Alternative Energy
WAF GR,2018-07-25,2018-07-25,4984.0132,33.88780697365939,2018:Q2,Technology,Technology Hardware & Equipment
WCH GR,2018-07-26,2018-07-26,7350.771,26.403686851900126,2018:Q2,Chemicals,Chemicals
WDH DC,2018-02-22,2018-02-22,9033.8569,14.846901961663914,2017:A,Health Care,Health Care Equipment & Services
WDI GR,2018-08-16,2018-08-16,24671.782,86.3960690828698,2018:Q2,Industrial Goods & Services,Support Services
WEIR LN,2018-02-28,2018-02-28,6292.9359,29.910943922894962,2017:A,Industrial Goods & Services,Industrial Engineering
WG/ LN,2018-03-20,2018-03-20,5673.2725,18.329169403179932,2017:A,Oil & Gas,"Oil Equipment, Services & Distribution"
WIE AV,2018-08-16,2018-08-16,2887.5113,5.269650757662054,2018:Q2,Construction & Materials,Construction & Materials
WIZZ LN,2018-07-25,2018-07-25,4392.2979,11.954557019147604,2019:Q1,Travel & Leisure,Travel & Leisure
WKL NA,2018-02-21,2018-02-21,15087.9507,34.660878461975955,2017:A,Media,Media
WLN FP,2018-02-21,2018-02-20,7011.5175,4.2360349365716266,2017:A,Industrial Goods & Services,Support Services
WMH LN,2018-02-23,2018-02-23,4004.7013,20.779041402711027,2017:A,Travel & Leisure,Travel & Leisure
WPP LN,2018-03-01,2018-03-01,22326.4313,111.58344757133742,2017:A,Media,Media
WRT1V FH,2018-07-19,2018-07-19,11545.3322,24.95146264564264,2018:Q2,Industrial Goods & Services,Industrial Engineering
WTB LN,2018-04-25,2018-04-25,10687.5592,33.845646250373925,2018:A,Travel & Leisure,Travel & Leisure
YAR NO,2018-07-17,2018-07-17,11169.4089,30.745574181467347,2018:Q2,Chemicals,Chemicals
ZAL GR,2018-08-07,2018-08-07,13078.2887,21.89251390628357,2018:Q2,Retail,General Retailers
ZURN SW,2018-02-08,2018-02-08,48552.3108,150.78307801355305,2017:A,Insurance,Nonlife Insurance
1COV GR,2018-04-26,2018-04-26,18386.8963,105.25652872273847,2018:Q1,Chemicals,Chemicals
A2A IM,2018-05-10,2018-05-10,5970.565,20.617174533578716,2018:Q1,Utilities,Electricity
A3M SM,2018-04-19,2018-04-19,2098.3636,5.538818515705816,2018:Q1,Media,Media
AAK SS,2018-04-23,2018-04-23,3829.2178,5.063615415498506,2018:Q1,Food & Beverage,Food Producers
ABBN SW,2018-04-19,2018-04-19,52696.4975,152.76633503482074,2018:Q1,Industrial Goods & Services,Industrial Engineering
ABI BB,2018-05-09,2018-05-09,198016.0756,192.3034287099543,2018:Q1,Food & Beverage,Beverages
ACA FP,2018-05-15,2018-05-15,45811.5502,69.25329876823774,2018:Q1,Banks,Banks
ACS SM,2018-05-11,2018-05-10,13537.6676,48.69293862425236,2018:Q1,Construction & Materials,Construction & Materials
ACX SM,2018-04-27,2018-04-27,3910.1695,14.687927982066922,2018:Q1,Basic Resources,Industrial Metals & Mining
AD NA,2018-05-09,2018-05-09,28639.5065,148.8615981176594,2018:Q1,Retail,Food & Drug Retailers
ADEN SW,2018-05-08,2018-05-08,10936.4976,54.555978929975424,2018:Q1,Industrial Goods & Services,Support Services
ADJ GR,2018-05-16,2018-05-16,2339.0803,3.2840242794368795,2018:Q1,Real Estate,Real Estate Investment & Services
ADS GR,2018-05-03,2018-05-03,48995.4139,205.45331769404254,2018:Q1,Personal & Household Goods,Personal Goods
AENA SM,2018-04-25,2018-04-25,30852.42,188.18789492471365,2018:Q1,Industrial Goods & Services,Industrial Transportation
AF FP,2018-05-04,2018-05-04,4151.4256,44.25459787958492,2018:Q1,Travel & Leisure,Travel & Leisure
AFX GR,2018-05-15,2018-05-15,6049.4203,4.54076908045877,2018:Q2,Health Care,Health Care Equipment & Services
AGL IM,2018-07-27,2018-07-27,2928.7228,6.022479768469898,2017:S1,Travel & Leisure,Travel & Leisure
AGS BB,2018-05-16,2018-05-16,10945.8641,34.22403754166872,2018:Q1,Insurance,Life Insurance
AHSL SS,2018-04-27,2018-04-27,2680.7852,3.8903918900382046,2018:Q1,Construction & Materials,Construction & Materials
AHT LN,2018-06-19,2018-06-19,14618.4592,50.16990257188001,2018:A,Industrial Goods & Services,Support Services
AIR FP,2018-04-27,2018-04-27,90926.6256,210.97516227563318,2018:Q1,Industrial Goods & Services,Aerospace & Defense
AIXA GR,2018-04-26,2018-04-26,1928.01,31.476560350930907,2018:Q1,Technology,Technology Hardware & Equipment
AKE FP,2018-05-03,2018-05-03,9581.1155,27.784819219816555,2018:Q1,Chemicals,Chemicals
AKER NO,2018-05-09,2018-05-09,5175.4376,5.58945839882748,2018:Q1,Financial Services,Financial Services
AKERBP NO,2018-05-07,2018-05-07,12893.4944,22.83137129144089,2018:Q1,Oil & Gas,Oil & Gas Producers
AKSO NO,2018-04-27,2018-04-27,1785.0386,6.109012651255745,2018:Q1,Oil & Gas,"Oil Equipment, Services & Distribution"
AKZA NA,2018-04-24,2018-04-24,23617.9084,68.14106835802019,2018:Q1,Chemicals,Chemicals
ALFA SS,2018-04-23,2018-04-23,10965.3722,34.44575024100471,2018:Q1,Industrial Goods & Services,Industrial Engineering
ALV GR,2018-05-15,2018-05-15,100457.5642,301.1115050887021,2018:Q1,Insurance,Nonlife Insurance
AMBUB DC,2018-05-07,2018-05-07,7229.8842,13.651470661794098,2018:Q2,Health Care,Health Care Equipment & Services
AMEAS FH,2018-04-26,2018-04-26,3416.3646,11.47221968340543,2018:Q1,Personal & Household Goods,Leisure Goods
AMG NA,2018-05-02,2018-05-02,1619.0395,12.106646416873527,2018:Q1,Industrial Goods & Services,Industrial Engineering
AMP IM,2018-05-02,2018-05-02,4314.8852,6.450095509006712,2018:Q1,Health Care,Health Care Equipment & Services
AMS SM,2018-05-04,2018-05-04,32925.7022,63.80415515437175,2018:Q1,Technology,Software & Computer Services
AMS SW,2018-04-24,2018-04-23,8252.9637,81.96109581391185,2018:Q1,Technology,Technology Hardware & Equipment
AMUN FP,2018-04-27,2018-04-27,17029.77,11.97406981325635,2018:Q1,Financial Services,Financial Services
ANA SM,2018-05-11,2018-05-11,4597.1409,16.5441396036731,2018:Q1,Construction & Materials,Construction & Materials
ANDR AV,2018-05-03,2018-05-03,5622.8515,9.934845691340767,2018:Q1,Industrial Goods & Services,Industrial Engineering
ANIM IM,2018-05-14,2018-05-14,2794.5116,9.516142371290984,2018:Q1,Financial Services,Financial Services
APAM NA,2018-05-10,2018-05-09,4115.0471,16.464538885588713,2018:Q1,Basic Resources,Industrial Metals & Mining
APPS SM,2018-05-09,2018-05-09,2053.2305,4.328487534995744,2018:Q1,Industrial Goods & Services,Support Services
ARL GR,2018-05-09,2018-05-09,2968.9972,15.772264038086488,2018:Q1,Financial Services,Financial Services
ASM NA,2018-04-20,2018-04-19,4375.959,13.865345382960468,2018:Q1,Technology,Technology Hardware & Equipment
ASML NA,2018-04-18,2018-04-18,88874.7274,329.5809385588585,2018:Q1,Technology,Technology Hardware & Equipment
ASSAB SS,2018-04-26,2018-04-26,23772.4494,51.566243575668686,2018:Q1,Construction & Materials,Construction & Materials
AT1 GR,2018-05-29,2018-05-29,8413.729,20.54493418089244,2018:Q1,Real Estate,Real Estate Investment & Services
ATC NA,2018-05-17,2018-05-17,17950.2533,11.876481953639285,2018:Q1,Telecommunications,Fixed Line Telecommunications
ATCOA SS,2018-04-25,2018-04-25,46867.7174,57.39863531409487,2018:Q1,Industrial Goods & Services,Industrial Engineering
ATCOB SS,2018-04-25,2018-04-25,46867.7174,20.173654334713756,2018:Q1,Industrial Goods & Services,Industrial Engineering
ATL IM,2018-05-11,2018-05-11,27817.1005,48.99092292262453,2018:Q1,Industrial Goods & Services,Industrial Transportation
AUSS NO,2018-05-08,2018-05-08,2535.7108,6.767890422347414,2018:Q1,Food & Beverage,Food Producers
AXFO SS,2018-04-24,2018-04-24,3885.6266,7.880597406680577,2018:Q1,Retail,Food & Drug Retailers
AZM IM,2018-05-10,2018-05-10,2922.0462,27.641064587880976,2018:Q1,Financial Services,Financial Services
AZN LN,2018-05-18,2018-05-18,89499.4196,122.59962882059885,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
B4B GR,2018-05-15,2018-05-15,4892.8092,22.70128520120739,2018:Q2,Retail,Food & Drug Retailers
BAKKA NO,2018-05-07,2018-05-07,2818.3374,10.02438933143366,2018:Q1,Food & Beverage,Food Producers
BALDB SS,2018-05-08,2018-05-08,4661.6883,6.3685943117840855,2018:Q1,Real Estate,Real Estate Investment & Services
BAMI IM,2018-05-10,2018-05-09,5497.4183,62.09742282885119,2018:Q1,Banks,Banks
BARC LN,2018-04-26,2018-04-26,50027.0886,145.48634232238192,2018:Q1,Banks,Banks
BAS GR,2018-05-04,2018-05-04,95219.9335,263.87265243002724,2018:Q1,Chemicals,Chemicals
BAVA DC,2018-05-24,2018-05-24,1062.9683,14.797409762042111,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
BAYN GR,2018-05-03,2018-05-03,103200.4759,334.6863838526708,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
BB FP,2018-04-25,2018-04-25,4756.1389,11.342991078147096,2018:Q1,Personal & Household Goods,Household Goods & Home Construction
BBVA SM,2018-04-27,2018-04-27,54000.7176,536.1558648432617,2018:Q1,Banks,Banks
BC8 GR,2018-05-09,2018-05-09,3729.3459,6.027806018095261,2018:Q1,Technology,Software & Computer Services
BCP PL,2018-05-08,2018-05-07,5019.2864,12.72855143782188,2018:Q1,Banks,Banks
BDRILL NO,2018-05-31,2018-05-31,2734.2933,5.637599945812916,2018:Q1,Oil & Gas,Oil & Gas Producers
BESI NA,2018-04-26,2018-04-26,3034.0708,28.563020221672545,2018:Q1,Technology,Technology Hardware & Equipment
BETSB SS,2018-04-25,2018-04-25,1045.6614,6.275848629081276,2018:Q1,Travel & Leisure,Travel & Leisure
BGN IM,2018-04-23,2018-04-23,3988.9751,10.646228742426825,2018:Q1,Financial Services,Financial Services
BILIA SS,2018-04-27,2018-04-27,796.7979,3.474881409278019,2018:Q1,Retail,General Retailers
BILL SS,2018-04-20,2018-04-20,3192.3605,14.165876164180101,2018:Q1,Basic Resources,Forestry & Paper
BKIA SM,2018-04-27,2018-04-27,13569.8734,54.33886682406828,2018:Q1,Banks,Banks
BKT SM,2018-04-26,2018-04-26,9480.5164,40.636095401380935,2018:Q1,Banks,Banks
BME SM,2018-04-26,2018-04-26,2873.4557,4.362526760350629,2018:Q1,Financial Services,Financial Services
BMED IM,2018-05-10,2018-05-10,5889.8788,9.101628616566902,2018:Q1,Financial Services,Financial Services
BMPS IM,2018-05-11,2018-05-11,4363.3884,7.73145960452957,2018:Q1,Banks,Banks
BMW GR,2018-05-04,2018-05-04,71205.7924,202.12633392222327,2018:Q1,Automobiles & Parts,Automobiles & Parts
BNP FP,2018-05-04,2018-05-04,93698.9529,225.90750157073674,2018:Q1,Banks,Banks
BNR GR,2018-05-09,2018-05-09,9304.5153,16.44118794963406,2018:Q1,Chemicals,Chemicals
BOL SS,2018-04-27,2018-04-27,9894.2574,49.169046009463734,2018:Q1,Basic Resources,Mining
BOSS GR,2018-05-02,2018-05-02,6596.5933,25.13444825763847,2018:Q1,Personal & Household Goods,Personal Goods
BP/ LN,2018-05-01,2018-05-01,148917.4006,239.2622304599696,2018:Q1,Oil & Gas,Oil & Gas Producers
BPE IM,2018-05-09,2018-05-08,2590.2285,19.51167367208961,2018:Q1,Banks,Banks
BPOST BB,2018-05-03,2018-05-02,4375.1559,16.05958583046387,2018:Q1,Industrial Goods & Services,Industrial Transportation
BRE IM,2018-05-08,2018-05-08,5018.2504,11.223523477559349,2018:Q1,Automobiles & Parts,Automobiles & Parts
BT/A LN,2018-01-12,2018-01-12,37342.3429,62.24151246390603,2018:Q3,Telecommunications,Fixed Line Telecommunications
BWO NO,2018-05-30,2018-05-30,1029.3555,3.8539671203604957,2018:Q1,Oil & Gas,"Oil Equipment, Services & Distribution"
BZU IM,2018-03-28,2018-03-28,4460.9688,22.032624472183123,2017:A,Construction & Materials,Construction & Materials
CABK SM,2018-04-27,2018-04-27,29208.2902,194.58116494146694,2018:Q1,Banks,Banks
CAI AV,2018-05-24,2018-05-24,3384.9206,4.4758711444046835,2018:Q1,Real Estate,Real Estate Investment & Services
CAST SS,2018-04-17,2018-04-17,4421.7192,11.568393798410193,2018:Q1,Real Estate,Real Estate Investment & Services
CBK GR,2018-05-15,2018-05-15,16322.7465,104.05020576658784,2018:Q1,Banks,Banks
CCL LN,2018-06-25,2018-06-25,41122.3277,46.8782131719217,2018:S1,Travel & Leisure,Travel & Leisure
CEC GR,2018-05-17,2018-05-17,3604.0912,9.921747980162289,2018:Q2,Retail,General Retailers
CERV IM,2018-05-08,2018-05-07,2472.3595,3.3449201803626636,2018:Q1,Industrial Goods & Services,Support Services
CEY LN,2018-05-03,2018-05-03,2452.0307,11.64016674672799,2018:Q1,Basic Resources,Mining
CGCBV FH,2018-04-24,2018-04-24,3379.0674,7.492987388214759,2018:Q1,Industrial Goods & Services,Industrial Engineering
CGG FP,2018-05-17,2018-05-16,2020.6593,14.224344417055928,2018:Q1,Oil & Gas,"Oil Equipment, Services & Distribution"
CHR DC,2018-04-11,2018-04-11,11836.9897,18.78485642150785,2018:Q2,Health Care,Pharmaceuticals & Biotechnology
CIE SM,2018-04-24,2018-04-24,4822.5378,9.188525769171122,2018:Q1,Automobiles & Parts,Automobiles & Parts
CLASB SS,2018-06-08,2018-06-08,534.6128,6.695074132716823,2018:A,Retail,General Retailers
CLN SW,2018-04-25,2018-04-25,7849.0916,33.11276845698595,2018:Q1,Chemicals,Chemicals
CLNX SM,2018-04-27,2018-04-27,6310.5045,32.79450894553414,2018:Q1,Telecommunications,Mobile Telecommunications
CNP FP,2018-05-16,2018-05-16,16806.0419,9.736291396776112,2018:Q1,Insurance,Life Insurance
COK GR,2018-05-14,2018-05-14,2004.0052,15.6093392117854,2018:Q1,Technology,Software & Computer Services
COLOB DC,2018-05-03,2018-05-03,19847.7656,27.585921582644882,2018:Q2,Health Care,Health Care Equipment & Services
CON GR,2018-05-08,2018-05-08,54126.8992,140.2031910039325,2018:Q1,Automobiles & Parts,Automobiles & Parts
CPR IM,2018-05-08,2018-05-08,8569.6808,15.165074093681291,2018:Q1,Food & Beverage,Beverages
CSGN SW,2018-04-25,2018-04-25,43645.2531,175.7240379162734,2018:Q1,Banks,Banks
DAI GR,2018-04-27,2018-04-27,84698.6102,352.4716340574295,2018:Q1,Automobiles & Parts,Automobiles & Parts
DANSKE DC,2018-04-26,2018-04-26,32012.9281,64.23516364592221,2018:Q1,Banks,Banks
DB1 GR,2018-04-26,2018-04-25,25868.755,82.46324756881633,2018:Q1,Financial Services,Financial Services
DBK GR,2018-04-26,2018-04-26,29673.0421,229.82023252194443,2018:Q1,Banks,Banks
DEQ GR,2018-05-16,2018-05-15,2277.0835,6.077483086926476,2018:Q1,Real Estate,Real Estate Investment & Services
DFDS DC,2018-05-09,2018-05-09,3517.3259,7.864761390794569,2018:Q1,Industrial Goods & Services,Industrial Transportation
DIA IM,2018-05-08,2018-05-08,5204.3295,7.000147160049659,2018:Q1,Health Care,Health Care Equipment & Services
DIM FP,2018-04-24,2018-04-24,8632.0894,5.390590276085725,2018:Q1,Health Care,Health Care Equipment & Services
DLG GR,2018-05-09,2018-05-09,1914.2487,19.72640288241546,2018:Q1,Technology,Technology Hardware & Equipment
DNB NO,2018-04-26,2018-04-26,30191.2458,41.97340641751169,2018:Q1,Banks,Banks
DNO NO,2018-04-26,2018-04-26,2129.6326,17.606063911521332,2018:Q1,Oil & Gas,Oil & Gas Producers
DOM SS,2018-04-26,2018-04-26,2986.2827,8.84396167597999,2018:Q1,Personal & Household Goods,Leisure Goods
DPW GR,2018-05-08,2018-05-08,50814.8507,145.38654201245848,2018:Q1,Industrial Goods & Services,Industrial Transportation
DRI GR,2018-05-09,2018-05-09,13264.7993,15.442097341984063,2018:Q1,Telecommunications,Mobile Telecommunications
DSM NA,2018-05-08,2018-05-08,18535.8294,69.3433411352411,2018:Q1,Chemicals,Chemicals
DSV DC,2018-05-01,2018-05-01,14896.5228,37.26254327806204,2018:Q1,Industrial Goods & Services,Industrial Transportation
DSY FP,2018-04-25,2018-04-25,33215.1478,40.05426282016852,2018:Q1,Technology,Software & Computer Services
DTE GR,2018-05-09,2018-05-09,81058.0236,226.6376637918075,2018:Q1,Telecommunications,Mobile Telecommunications
DUE GR,2018-05-16,2018-05-16,3786.5867,15.686695758735265,2018:Q1,Industrial Goods & Services,Industrial Engineering
DUFN SW,2018-05-08,2018-05-08,7823.1653,32.31691890969468,2018:Q1,Retail,General Retailers
DWNI GR,2018-05-15,2018-05-15,16787.6304,31.220431866649477,2018:Q1,Real Estate,Real Estate Investment & Services
EBS AV,2018-05-04,2018-05-04,19615.5756,31.20997239922968,2018:Q1,Banks,Banks
EDP PL,2018-05-11,2018-05-10,13444.8175,25.622554440783986,2018:Q1,Utilities,Electricity
EKTAB SS,2018-06-01,2018-06-01,4643.759,15.022043089806767,2018:A,Health Care,Health Care Equipment & Services
ELE SM,2018-05-08,2018-05-08,24715.7212,35.99774685586799,2018:Q1,Utilities,Electricity
ELISA FH,2018-04-18,2018-04-18,7474.18,18.77877558304484,2018:Q1,Telecommunications,Fixed Line Telecommunications
ELK NO,2018-05-08,2018-05-08,2557.1255,6.965394535998386,2018:Q1,Basic Resources,Industrial Metals & Mining
ELUXB SS,2018-04-27,2018-04-27,8323.1411,34.00387134547406,2018:Q1,Personal & Household Goods,Household Goods & Home Construction
EN FP,2018-05-17,2018-05-17,17867.4914,36.91401935492257,2018:Q1,Construction & Materials,Construction & Materials
ENC SM,2018-04-25,2018-04-24,1965.5333,10.13166120819528,2018:Q1,Basic Resources,Forestry & Paper
ENEL IM,2018-05-10,2018-05-09,63155.6195,148.22364735858784,2018:Q1,Utilities,Electricity
ENG SM,2018-04-24,2018-04-24,6773.9982,29.119747960118964,2018:Q1,Utilities,"Gas, Water & Multiutilities"
ENI IM,2018-04-27,2018-04-27,71117.2048,297.4458579690983,2018:Q1,Oil & Gas,Oil & Gas Producers
ENX FP,2018-05-15,2018-05-15,4630.7065,7.222505904712046,2018:Q1,Financial Services,Financial Services
EOAN GR,2018-05-08,2018-05-08,24886.0567,136.95918590308057,2018:Q1,Utilities,"Gas, Water & Multiutilities"
EQNR NO,2018-04-25,2018-04-25,83221.2688,80.62718672972885,2018:Q1,Oil & Gas,Oil & Gas Producers
ERG IM,2018-05-15,2018-05-15,3549.5573,10.71601086813948,2018:Q1,Utilities,Electricity
ERICB SS,2018-04-20,2018-04-20,25766.4607,53.60604955597726,2018:Q1,Technology,Technology Hardware & Equipment
ESSITYB SS,2018-04-27,2018-04-27,18049.3082,32.61935431102305,2018:Q1,Personal & Household Goods,Personal Goods
EUCAR FP,2018-05-17,2018-05-16,1647.3553,3.3302082796380366,2018:Q1,Travel & Leisure,Travel & Leisure
EURN BB,2018-04-25,2018-04-25,1321.1135,3.1543225141090927,2018:Q1,Industrial Goods & Services,Industrial Transportation
EVD GR,2018-05-23,2018-05-23,4535.0131,4.446214985170816,2018:Q1,Media,Media
EVK GR,2018-05-08,2018-05-08,17106.4872,20.660608767964582,2018:Q1,Chemicals,Chemicals
EVO SS,2018-04-19,2018-04-19,2522.1278,17.484439928190692,2018:Q1,Travel & Leisure,Travel & Leisure
EVT GR,2018-05-09,2018-05-09,2224.7279,19.88164614105489,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
FABG SS,2018-04-24,2018-04-24,3715.3757,8.1511925052794,2018:Q1,Real Estate,Real Estate Investment & Services
FBK IM,2018-05-08,2018-05-08,7089.0696,22.57308946270778,2018:Q1,Banks,Banks
FCT IM,2018-05-07,2018-05-07,2788.5229,17.703957769418,2018:Q1,Industrial Goods & Services,Industrial Engineering
FER SM,2018-05-11,2018-05-10,15804.2894,30.010716774512385,2018:Q1,Construction & Materials,Construction & Materials
FIE GR,2018-04-26,2018-04-26,6814.327,5.408764597550431,2018:Q1,Retail,General Retailers
FLOW NA,2018-02-09,2018-02-09,1655.1004,6.408316374166957,2017:A,Financial Services,Financial Services
FLS DC,2018-05-02,2018-05-02,3375.7189,18.423922790162035,2018:Q1,Construction & Materials,Construction & Materials
FME GR,2018-05-04,2018-05-03,30894.5953,66.04936311507059,2018:Q1,Health Care,Health Care Equipment & Services
FNTN GR,2018-05-04,2018-05-03,4052.916,16.75532255302778,2018:Q1,Telecommunications,Mobile Telecommunications
FORTUM FH,2018-04-26,2018-04-26,20343.5618,65.99476367490783,2018:Q1,Utilities,Electricity
FP FP,2018-04-26,2018-04-26,166754.1822,397.4295903970367,2018:Q1,Oil & Gas,Oil & Gas Producers
FRA GR,2018-05-09,2018-05-09,9206.026,15.984437838363066,2018:Q1,Industrial Goods & Services,Industrial Transportation
FRE GR,2018-05-03,2018-05-03,42866.9911,112.55327317848952,2018:Q1,Health Care,Health Care Equipment & Services
G IM,2018-05-04,2018-05-04,31418.9949,102.85183451759308,2018:Q1,Insurance,Nonlife Insurance
G1A GR,2018-05-04,2018-05-04,7631.5567,22.79917426245515,2018:Q1,Industrial Goods & Services,Industrial Engineering
G24 GR,2018-05-08,2018-05-08,5563.1094,9.597552614636433,2018:Q1,Technology,Software & Computer Services
GALP PL,2018-04-27,2018-04-27,16063.8656,22.7216481945373,2018:Q1,Oil & Gas,Oil & Gas Producers
GBF GR,2018-05-15,2018-05-15,2034.3387,6.112822742837423,2018:Q1,Industrial Goods & Services,Support Services
GBLB BB,2018-05-04,2018-05-03,18345.5001,22.124110765961507,2018:Q1,Financial Services,Financial Services
GEBN SW,2018-05-03,2018-05-03,16404.6969,57.23975192781165,2018:Q1,Construction & Materials,Construction & Materials
GEN DC,2018-04-16,2018-04-13,12207.095,43.579265633155686,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
GETIB SS,2018-04-26,2018-04-26,2830.59,16.655774900608648,2018:Q1,Health Care,Health Care Equipment & Services
GJF NO,2018-04-25,2018-04-25,8011.6533,8.89171771994376,2018:Q1,Insurance,Nonlife Insurance
GLE FP,2018-05-04,2018-05-04,41154.0806,158.6927384481431,2018:Q1,Banks,Banks
GLJ GR,2018-04-27,2018-04-27,5208.4404,5.84269954007294,2018:Q1,Financial Services,Financial Services
GLPG NA,2018-04-26,2018-04-25,4750.9079,40.65198171012444,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
GN DC,2018-05-02,2018-05-02,5535.1857,14.88567817179624,2018:Q1,Health Care,Health Care Equipment & Services
GOGL NO,2018-05-30,2018-05-30,1160.5731,8.889967168335636,2018:Q1,Industrial Goods & Services,Industrial Transportation
GRF SM,2018-05-03,2018-05-03,17853.8288,19.286524063135836,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
GSF NO,2018-05-15,2018-05-15,1283.5189,5.748225658807406,2018:Q1,Food & Beverage,Food Producers
GSK LN,2018-04-25,2018-04-25,97608.4634,169.73409630478113,2018:Q1,Health Care,Pharmaceuticals & Biotechnology
GXI GR,2018-04-12,2018-04-12,2528.988,7.459991136219038,2018:Q1,Health Care,Health Care Equipment & Services
GYC GR,2018-05-18,2018-05-18,4000.2567,5.0644493407805005,2018:Q1,Real Estate,Real Estate Investment & Services
HEI GR,2018-05-09,2018-05-09,19763.4141,60.64443996220163,2018:Q1,Construction & Materials,Construction & Materials
HEIA NA,2018-02-12,2018-02-12,58076.5291,75.3277766177732,2017:A,Food & Beverage,Beverages
HEN GR,2018-05-09,2018-05-09,51711.9771,11.200196336316182,2018:Q1,Personal & Household Goods,Household Goods & Home Construction
HER IM,2018-05-10,2018-05-10,5290.6334,7.764825948852226,2018:Q1,Utilities,"Gas, Water & Multiutilities"
HEXAB SS,2018-05-04,2018-05-04,20337.4432,28.949489244356013,2018:Q1,Technology,Software & Computer Services
HLE GR,2018-03-22,2018-03-22,7163.0806,11.209392328267109,2018:Q3,Automobiles & Parts,Automobiles & Parts
HMB SS,2018-03-27,2018-03-27,24373.4362,116.0994533211898,2018:Q1,Retail,General Retailers
HNR1 GR,2018-05-07,2018-05-07,17024.3831,24.309033028933055,2018:Q1,Insurance,Nonlife Insurance
HOLMB SS,2018-04-25,2018-04-25,4619.1758,7.278723409179255,2018:Q1,Basic Resources,Forestry & Paper
HOT GR,2018-05-08,2018-05-07,11877.6786,10.560414838945146,2018:Q1,Construction & Materials,Construction & Materials
